GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
38000,North Dakota,15,        Nonmetallic mineral product manufacturing,110,148.1,196,209.8,200.3,198.5,176.5,140.3,131.4,177.9,164.9,169.8
38000,North Dakota,16,        Primary metal manufacturing,7.7,9.1,13.8,17.9,21.7,31.8,91.2,86.8,96,116.1,135.7,98.5
38000,North Dakota,17,        Fabricated metal product manufacturing,121.4,168.7,133.8,175.7,175.3,155.6,122.3,127.5,156,143.4,148.5,165.7
38000,North Dakota,18,        Machinery manufacturing,809.4,859.3,1093.2,1029.1,1114.3,1138,876.9,1009.9,1081,1156.6,1195.6,1312.3
38000,North Dakota,19,        Computer and electronic product manufacturing,86.1,136.6,129.4,108.8,156.7,187.1,146.7,157,191.5,193.8,174,178
38000,North Dakota,20,"        Electrical equipment, appliance, and component manufacturing",6.7,8.4,9.7,10.8,11.6,12.5,9.7,10,11.2,8.3,7.1,8
38000,North Dakota,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",75.5,107.8,111.2,97,71.9,70.9,76.7,95.8,121.7,151.4,130.9,175.3
38000,North Dakota,22,        Other transportation equipment manufacturing,93.9,93.9,101.2,102.8,101,108.3,111.3,114.4,108.4,124.4,105.2,115.7
38000,North Dakota,23,        Furniture and related product manufacturing,40.1,36.6,33.5,40.3,40.3,41.9,37.1,37.4,40.4,37.9,36.9,42.5
38000,North Dakota,24,        Miscellaneous manufacturing,31.3,31.6,40,42.4,42.2,39.1,41.4,46.2,48,37.3,35.5,43.4
38000,North Dakota,26,        Food and beverage and tobacco product manufacturing,734.9,745.2,806.5,828.3,737.2,688.3,692.4,661.2,600.8,658.6,620.2,688.4
38000,North Dakota,27,        Textile mills and textile product mills,12.3,11.6,14.6,15.7,17,16,16.5,18.9,16.9,16.2,16.9,19.6
38000,North Dakota,28,"        Apparel, leather, and allied product manufacturing",4.8,5.3,5.2,5.4,4.5,4.3,4.1,4.2,4.2,4.7,2.7,2.6
38000,North Dakota,29,        Paper manufacturing,14.5,15.5,13.7,16.6,15.6,16,12,11.1,11.5,12,13,14.7
38000,North Dakota,30,        Printing and related support activities,42,45.9,48.6,45.5,40.7,36.3,36.3,34.7,34.1,33.8,31.5,36
38000,North Dakota,31,        Petroleum and coal products manufacturing,247.7,161.4,160.7,189.7,357.4,443.7,352,315.8,294.2,368.3,423.9,481.5
38000,North Dakota,32,        Chemical manufacturing,86.8,66.6,55.7,117.6,167.9,152.9,142.4,135.4,99.8,64.2,96,107.7
38000,North Dakota,33,        Plastics and rubber products manufacturing,87.9,84.1,152,152.7,171.5,124.2,158.2,138,121.2,107.8,117.6,123.6
39000,Ohio,2,  Private industries,459820.7,477998.4,482486.4,494089.5,512794.4,517837.6,522074,531262.6,535944.1,550970.2,532710.5,567825.9
39000,Ohio,12,    Manufacturing,89216.4,95473.1,92057.9,94486.9,103836.7,100035.5,99971.9,101901.7,102315.2,103747.3,97409.5,104658.9
39000,Ohio,14,        Wood product manufacturing,767.1,863.9,723.2,676.8,732.9,755.8,844.9,894.8,840.7,917.2,858.5,881.3
39000,Ohio,15,        Nonmetallic mineral product manufacturing,2630.3,2875.2,3129,3181.2,3016,2735.9,2697.3,2915.4,3017.9,3078.5,3100.1,3162.4
39000,Ohio,16,        Primary metal manufacturing,4827.8,5540.6,5550.5,6306.8,6420.3,8168.1,8241.5,6321.9,5572.6,5831,6449.4,5863.1
39000,Ohio,17,        Fabricated metal product manufacturing,10108.5,11077.9,10818.6,10419.1,10834.4,10291.9,9631.3,10543.9,10185.7,10544.1,8533.3,9435.1
39000,Ohio,18,        Machinery manufacturing,6493.8,7710.6,7513.8,8425.2,8179,7695,7573.5,8296.6,7879.8,7641.8,7072.8,8029.2
39000,Ohio,19,        Computer and electronic product manufacturing,2261.7,2157.7,2716.8,2786.7,2847.1,2529.7,2437,2947.4,3273.7,3028.6,2769.3,2822.8
39000,Ohio,20,"        Electrical equipment, appliance, and component manufacturing",3862.4,3779.6,3974.9,3940.7,3873,4586.6,4380.7,4551.8,4508.3,4469.3,4229.9,4982.4
39000,Ohio,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",6706.8,9553.3,10687.6,9866,11257.6,10281.2,10189,9697.2,9980.3,10304.2,8905.5,11480.2
39000,Ohio,22,        Other transportation equipment manufacturing,4751.7,5141.7,4386.3,4711.8,5199.7,5549.2,6451.5,7401.8,6630.8,6682.8,6379.7,6527.1
39000,Ohio,23,        Furniture and related product manufacturing,814,904.2,801.3,824.8,938,976,1014.6,989.1,1055.4,964.4,985.1,1058.7
39000,Ohio,24,        Miscellaneous manufacturing,2010.5,1948.3,2032.4,1937.2,2110.6,2067.2,2100,2284.6,2364.8,2241.2,2190.5,2479.6
39000,Ohio,26,        Food and beverage and tobacco product manufacturing,9762.7,9586.1,9566,10514.8,10967.5,10681.7,10187.3,10677.7,10422.4,10566.5,11367.6,12154.8
39000,Ohio,27,        Textile mills and textile product mills,380.5,342.1,318.2,385.9,382.8,361.7,313.8,332.5,354.4,374.1,336.6,356.7
39000,Ohio,28,"        Apparel, leather, and allied product manufacturing",143.1,139.3,116.2,136.1,136.1,128.8,151.3,126.2,160.1,159.3,152.4,202
39000,Ohio,29,        Paper manufacturing,2129.8,2130.7,1885.5,1814.6,2031,1992.8,1967.9,1831.7,1946.6,2154.5,2248,2281.3
39000,Ohio,30,        Printing and related support activities,1807.5,1836.7,1825.6,1798.7,1869.1,1858.7,1943.9,1869,1782.1,1726.7,1387.2,1495.6
39000,Ohio,31,        Petroleum and coal products manufacturing,11426.1,10993.3,7634.7,10983.7,17036.6,10575.7,8327.1,8948,10141.2,10143.6,5827,6588.4
39000,Ohio,32,        Chemical manufacturing,13712.5,13688,12908.2,10738.8,11956.2,13131.6,14997.5,14449.4,15052.9,15875.8,15871.1,15891.3
39000,Ohio,33,        Plastics and rubber products manufacturing,5104,5305,5469,5337.7,5293.4,5658.5,5534.9,5556.5,6167,5895.4,5966.7,6128.5
40000,Oklahoma,2,  Private industries,133272.4,139167.1,148394.9,151309.5,163137.4,170692.9,166528.5,167242.9,170529.3,174105.9,165169.9,165843.2
40000,Oklahoma,12,    Manufacturing,15748.4,16834.2,17816.1,17103.1,18002.1,17689.9,15853.6,17042,18783.7,19314.8,16911.8,17362.7
40000,Oklahoma,14,        Wood product manufacturing,150.2,164.9,186.8,190.4,168.4,178,221.1,246.6,157.8,156.8,154.4,137.6
40000,Oklahoma,15,        Nonmetallic mineral product manufacturing,770,776.8,719.1,749.6,829.5,845.7,863.1,799.4,760.7,793.4,809.9,820.6
40000,Oklahoma,16,        Primary metal manufacturing,288.9,328.5,422.4,401.5,403.5,384,414.5,399.8,407.2,469.8,586.7,538.8
40000,Oklahoma,17,        Fabricated metal product manufacturing,1896.1,2227.6,2450,2369.2,2460,2197.6,1884.4,2133.3,2371,2499.8,1941.3,1968.5
40000,Oklahoma,18,        Machinery manufacturing,2649.5,3307.8,3447,4099.2,3779.2,2804.3,2348.2,2873.3,3036.1,2872.4,2092.9,2187.4
40000,Oklahoma,19,        Computer and electronic product manufacturing,852.7,858.1,865.6,749.9,719.3,725.6,644.4,737.4,845.7,875,747,767.1
40000,Oklahoma,20,"        Electrical equipment, appliance, and component manufacturing",307.2,252.4,310.6,204.8,333.7,336.1,334.9,231.3,447.8,323.5,221.7,271.6
40000,Oklahoma,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",569.3,658.5,625.7,581.6,654.5,569.9,590.3,634,704.8,732.6,644.6,849.5
40000,Oklahoma,22,        Other transportation equipment manufacturing,562.1,605.9,339.8,398.5,593.7,1073.1,1043.6,1044.4,1870,1661.2,1815,1743.6
40000,Oklahoma,23,        Furniture and related product manufacturing,62.6,81.6,84.2,94.5,96.9,119.8,120.2,93.5,92.8,111.9,114.1,123.4
40000,Oklahoma,24,        Miscellaneous manufacturing,356.6,329.9,361.1,257,280.9,237.7,263.7,210.6,246.7,275.6,266.2,298.5
40000,Oklahoma,26,        Food and beverage and tobacco product manufacturing,1818.9,1680.4,1455.6,1555.2,1542.9,1679.6,1774.5,1823.9,1768.4,1853.3,2065.5,2162.2
40000,Oklahoma,27,        Textile mills and textile product mills,30.4,26.1,35.6,35.9,43.5,47.1,51.4,42.4,31.2,32.9,34.4,39.3
40000,Oklahoma,28,"        Apparel, leather, and allied product manufacturing",111.6,106.6,80.6,80.2,40.2,44.5,46,55.6,50.5,51.6,44.4,56.8
40000,Oklahoma,29,        Paper manufacturing,601.3,533.8,642.8,703.6,733.9,715.9,691.7,813.7,1003.6,829.4,1101.7,1040.6
40000,Oklahoma,30,        Printing and related support activities,196.1,194.5,182.9,180.3,187.8,141.9,144.6,140.3,147.3,162.3,117.7,131.9
40000,Oklahoma,31,        Petroleum and coal products manufacturing,2826.3,2787.7,3810.5,2510,3227.2,3863.7,2374.3,2996,3003,3425,1371.1,1392.9
40000,Oklahoma,32,        Chemical manufacturing,779.1,1040,963,975.7,1022.4,927.8,731.9,588.5,691.1,878.8,924.7,932.9
40000,Oklahoma,33,        Plastics and rubber products manufacturing,945.6,859.1,832.8,859.4,899.3,1038.3,1054.2,1106.1,1017.2,1315.4,1058.8,1082.5
41000,Oregon,2,  Private industries,144697.1,148756.6,150395,152167.6,157155.8,165481.4,173176.1,179896.5,188725.5,192430.1,188967.4,200758.2
41000,Oregon,12,    Manufacturing,25466.8,28038.5,26783.7,27352.4,27774.7,29394.4,30166.7,30956.5,33254,32611.3,33687.7,33587.3
41000,Oregon,14,        Wood product manufacturing,1403.5,1697.2,1828.9,1981.9,1661.4,1746.8,1758.1,1927.3,1861.6,1818.6,2128.8,2250.3
41000,Oregon,15,        Nonmetallic mineral product manufacturing,370,588,459.5,478.5,434.8,499.9,499.1,531,526.9,553,492.7,501.7
41000,Oregon,16,        Primary metal manufacturing,850.7,1130.6,1258.1,1644.2,1543.8,1688.3,1949.1,1603.4,1622.2,1858.4,1783.2,1434.2
41000,Oregon,17,        Fabricated metal product manufacturing,1014.1,1124.1,1351,1272.6,1304.4,1290.5,1347.7,1467.8,1451.1,1468,1368.8,1550.3
41000,Oregon,18,        Machinery manufacturing,1102.4,1190.3,1082,1468.7,1395.4,1338.2,1377.9,1513.8,1763.8,1478.1,1591.3,1868.1
41000,Oregon,19,        Computer and electronic product manufacturing,13417.9,15020.9,13918.2,12847.3,13737,14748.2,15401.5,15352.2,17103.9,16759.2,17572.8,16256.8
41000,Oregon,20,"        Electrical equipment, appliance, and component manufacturing",339,343.6,225.9,349.4,281.8,444.9,434.5,424.9,399.6,367.7,336.4,370.4
41000,Oregon,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",422.2,483.9,589,557.5,542.3,532.1,466.4,497.4,564.9,454.7,426.4,489.4
41000,Oregon,22,        Other transportation equipment manufacturing,380,378.2,372.9,548.6,604.8,638.4,696.4,741,716.6,759.5,716.1,670.7
41000,Oregon,23,        Furniture and related product manufacturing,224.3,240.7,254.6,275.4,303.2,376.5,442.1,391.6,398.4,360.9,354.5,370.5
41000,Oregon,24,        Miscellaneous manufacturing,728.9,710.1,768.9,779,798.6,642.8,606.2,767,880.1,799.3,779.9,879.8
41000,Oregon,26,        Food and beverage and tobacco product manufacturing,2267.3,2230.9,2148.9,2464.8,2589.4,2749.6,2706.5,3205.3,3542.6,3463.1,3484.4,3775.6
41000,Oregon,27,        Textile mills and textile product mills,54.1,52.4,73,59,63.5,68,67.9,56.4,58,54.3,52.8,57.1
41000,Oregon,28,"        Apparel, leather, and allied product manufacturing",112.2,108.6,112.9,96.7,86.4,112.7,94,80.6,82.7,79.4,74.1,86.8
41000,Oregon,29,        Paper manufacturing,1054.3,988.1,903.9,901,781.8,779.9,738,652.4,640.1,608.1,805.1,786.1
41000,Oregon,30,        Printing and related support activities,371.7,462.2,398.1,406.4,457.5,435,405.7,355.4,367.3,354.6,284.4,303
41000,Oregon,31,        Petroleum and coal products manufacturing,226.8,157.4,165.4,212,312.1,280.1,287.3,334.2,225.7,279.4,300.8,341.7
41000,Oregon,32,        Chemical manufacturing,689.2,649.2,478,612.9,567.4,679.7,691.3,627.9,634.1,764.1,798,813.3
41000,Oregon,33,        Plastics and rubber products manufacturing,500.9,478.5,394.7,387.8,414.5,478.5,454.9,482,569,545.6,518.8,525.1
42000,Pennsylvania,2,  Private industries,558683.1,569694.7,582114.3,589817,604657.6,617911.6,623398.1,630555.1,639952.6,651049.3,618933,649268.8
42000,Pennsylvania,12,    Manufacturing,77902,76584.5,75680.2,79891.2,85053,83863,83236.7,86295.9,85479.1,89729.4,86465.9,89543.8
42000,Pennsylvania,14,        Wood product manufacturing,1094.7,1190.7,1155.9,1189.8,1185.2,1429.7,1439.1,1350.1,1336.7,1414.6,1366.1,1432
42000,Pennsylvania,15,        Nonmetallic mineral product manufacturing,2188,2117.8,2313.4,2415.1,2337.5,2295.4,2308.5,2429.4,2265.6,2258.5,2167.4,2243.6
42000,Pennsylvania,16,        Primary metal manufacturing,5410.8,6630.4,7227.9,7426.6,7274.9,7300.9,6844.9,7761,7689.3,8455.4,7935.2,7149.8
42000,Pennsylvania,17,        Fabricated metal product manufacturing,7123.8,7718.5,7247.7,6979.4,7127.5,6921.2,6591.8,6971.8,7182.5,7123.4,6298.9,6855.1
42000,Pennsylvania,18,        Machinery manufacturing,4752,5522.7,5088.7,5677.5,5182.1,4715.7,4480.7,5325.2,5559.9,5371.7,4708.2,5288.8
42000,Pennsylvania,19,        Computer and electronic product manufacturing,4493.2,4493.2,5096.2,5039,5278.3,5582.8,5707,6306.1,6698.1,6425.6,6507.1,6536.5
42000,Pennsylvania,20,"        Electrical equipment, appliance, and component manufacturing",3073,2813.5,3016.6,3274.3,3337.5,3790.9,3477.9,3973.7,3661.9,3428.5,3817.8,4181.1
42000,Pennsylvania,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1109.6,1458.6,1439.4,1637.3,1661.1,1655.2,1566.7,1545.8,1558.7,1709.7,1439.9,2001.4
42000,Pennsylvania,22,        Other transportation equipment manufacturing,3821.4,4241.8,3612.2,4676.9,3686.2,3571.7,2720.7,2881.7,2611.2,2720.4,2313.5,2627.4
42000,Pennsylvania,23,        Furniture and related product manufacturing,1076.4,1093.4,1041,1134.9,1148.5,1201,1271.1,1224.3,1241.4,1191.4,1118.8,1232.6
42000,Pennsylvania,24,        Miscellaneous manufacturing,3456.1,3439.2,3279.3,3097.6,3053.3,2979,3284.6,3333.4,3440.5,3401.2,3345.4,3696
42000,Pennsylvania,26,        Food and beverage and tobacco product manufacturing,9112.9,8681.6,8637.5,8706.2,9224.6,9541.4,9038.8,8979.8,8938,9635.9,9799.1,10514.2
42000,Pennsylvania,27,        Textile mills and textile product mills,516.5,410,485.4,518,551.4,482.8,464.3,439.1,422.8,379.1,316.8,332.2
42000,Pennsylvania,28,"        Apparel, leather, and allied product manufacturing",408,392,371,276.7,251.7,241.2,234.6,195.8,212.8,250.6,172.9,220.8
42000,Pennsylvania,29,        Paper manufacturing,4088.9,3855.9,3797.2,3897.4,4009.7,3919,3781.3,3401.6,3501.5,3812.6,4046.6,4003.7
42000,Pennsylvania,30,        Printing and related support activities,2377.9,2377.5,2324.9,2316.4,2310.6,2183.6,2239.6,2262,2192.4,2095.1,1885.5,1916.2
42000,Pennsylvania,31,        Petroleum and coal products manufacturing,2949.9,1825.8,2537.8,3147.9,9649.9,8157.9,7969.9,8327.2,7899.2,8868.9,6916,6710.3
42000,Pennsylvania,32,        Chemical manufacturing,17544,14669.4,13150.6,14652.5,15266.1,14695.1,16039.1,16409.7,15818,17866.7,18478.7,18293.4
42000,Pennsylvania,33,        Plastics and rubber products manufacturing,3916.1,3710.6,3857.5,3849.3,3718.3,4059.6,4473.8,4213.5,4261.6,4459.3,4033.1,4072.7
44000,Rhode Island,2,  Private industries,43905.8,43844.4,44289.9,44799,45305.4,45880.3,45945.4,45490.8,45407.4,46277.4,44513.9,47574.6
44000,Rhode Island,12,    Manufacturing,4183.4,4085.5,4024.3,4393.1,4235.5,4637.5,4664.2,4548.9,4617.5,4477.1,4363.6,4729
44000,Rhode Island,14,        Wood product manufacturing,33.4,39.5,39.8,41.4,36.4,38.2,40.1,36.8,28.9,31.1,18.4,16.6
44000,Rhode Island,15,        Nonmetallic mineral product manufacturing,55.9,54.7,52.7,65.6,56,58.5,53.3,56.5,58,60.8,52.4,54.8
44000,Rhode Island,16,        Primary metal manufacturing,346.4,375.1,413.5,236.3,189.7,232.9,230.1,196.1,208.1,272.7,333.1,300.1
44000,Rhode Island,17,        Fabricated metal product manufacturing,434.6,393.5,368.8,358.2,310.9,289.6,268.3,347.3,309.7,414.1,395.2,426.1
44000,Rhode Island,18,        Machinery manufacturing,170.4,175.1,187.5,212.5,211.7,216.2,258.1,228.7,236.2,223.8,207.6,250.1
44000,Rhode Island,19,        Computer and electronic product manufacturing,415.9,428.2,391.6,595.9,515.3,479.9,552.5,515.6,613.7,697.9,613.9,629.7
44000,Rhode Island,20,"        Electrical equipment, appliance, and component manufacturing",74.5,113.4,171.2,267.7,214.3,219.1,162.8,168.8,169.8,155.2,150.1,132.5
44000,Rhode Island,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",16.9,21.2,19.6,22.9,23.3,21.5,25.5,23.3,30.4,28.3,29.9,39.1
44000,Rhode Island,22,        Other transportation equipment manufacturing,292,294,305.6,310,416.7,606.4,630.8,450.2,501.7,469.8,369.5,551
44000,Rhode Island,23,        Furniture and related product manufacturing,68,58.8,58.9,75.5,79.3,79.2,77.5,70.7,68.5,58.7,64.3,68
44000,Rhode Island,24,        Miscellaneous manufacturing,858.7,779.2,654.1,634.4,575.1,685,824.8,758.1,749.6,658.7,571.2,690.5
44000,Rhode Island,26,        Food and beverage and tobacco product manufacturing,227,220.3,176.1,186.5,197.7,217.8,221.7,219.4,211.1,230.7,243.2,293.5
44000,Rhode Island,27,        Textile mills and textile product mills,158,125.7,149.9,142.2,173.9,176.3,173.5,161.1,149.1,121.3,103.4,102.5
44000,Rhode Island,28,"        Apparel, leather, and allied product manufacturing",7.4,7.1,6.6,6.7,5.9,5.8,5.8,5.8,7.5,7.3,6.6,8.9
44000,Rhode Island,29,        Paper manufacturing,94.1,94.7,107.8,94.1,88.8,105.4,93.5,95.8,84.1,96.9,91.1,92.9
44000,Rhode Island,30,        Printing and related support activities,96.9,90,123.8,116.1,113.6,124.4,119.1,118.8,140.7,131.5,100.6,109.4
44000,Rhode Island,31,        Petroleum and coal products manufacturing,44.9,30.9,38.4,36.4,61.6,60.3,61.6,74.9,76.6,93.6,101.5,110.7
44000,Rhode Island,32,        Chemical manufacturing,519.1,505,489.2,731.1,711.7,707.4,598.9,764.8,755.5,572.5,749.4,695.6
44000,Rhode Island,33,        Plastics and rubber products manufacturing,279.4,282.4,269.1,249.3,241.4,299.1,262.5,235.3,215.6,191.8,205.4,196.8
45000,South Carolina,2,  Private industries,143369.6,147119.9,148329.9,151677.9,156848.8,162692.3,167895.6,172169.7,176798.4,182421.4,177072.9,189912.6
45000,South Carolina,12,    Manufacturing,27570,29206.6,29030,28963.1,29859.6,31704.8,32362.2,31438.8,32036.9,34094.3,31549.5,34748.1
45000,South Carolina,14,        Wood product manufacturing,504.4,588.6,677.2,711.1,615.4,621.9,734.8,811.9,730.7,597.4,738.9,742.2
45000,South Carolina,15,        Nonmetallic mineral product manufacturing,700.9,783.9,859.3,826.3,702.1,769.4,820,935.6,916,871.3,901,921.2
45000,South Carolina,16,        Primary metal manufacturing,830.1,913.2,1370.2,1033.5,1076.9,1360.9,1417,1190.5,1180.2,1252.3,1509.7,1377.9
45000,South Carolina,17,        Fabricated metal product manufacturing,2405.5,2376.6,2582.9,2662.5,3001.6,3149,3104.4,2780.1,2617.1,2636.8,2185.5,2352.9
45000,South Carolina,18,        Machinery manufacturing,2505.6,2962.2,2988.7,2737.6,2288.8,2249.7,2790.9,2476.9,2485.8,2867.5,2763.4,3256.2
45000,South Carolina,19,        Computer and electronic product manufacturing,646.7,721.9,1213.7,1190.9,1703.2,1924.1,1930.7,1809.5,1575.8,1588.4,1496,1478.8
45000,South Carolina,20,"        Electrical equipment, appliance, and component manufacturing",2181.4,2181.7,2154.2,2351,2315.3,2615.3,2637.1,2109,2243.6,2165.7,1919.5,2306.4
45000,South Carolina,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2345.9,3315.5,3218.5,3428.3,3642.9,3419.1,3634.8,3533.1,3974.2,4968.5,4488.8,6032.1
45000,South Carolina,22,        Other transportation equipment manufacturing,1390.5,1696.4,1202.6,1227.1,1174.2,1133.3,1564.8,1516,1595.3,1691.8,1255.6,1479.1
45000,South Carolina,23,        Furniture and related product manufacturing,203.4,223.8,244,294.9,332.7,391.9,407,413.4,386.3,426.5,500,579.8
45000,South Carolina,24,        Miscellaneous manufacturing,1035.1,810.3,818.8,761.6,693,702.8,757,873.9,837.5,902.6,878.2,1059.1
45000,South Carolina,26,        Food and beverage and tobacco product manufacturing,1687.6,1674.6,1751.8,1563,1704.8,1896.3,1907.1,1862.7,1748.1,2047,1758,1928.3
45000,South Carolina,27,        Textile mills and textile product mills,1446.6,1406,1328.5,1373.4,1387.3,1365,1413.4,1340.9,1255.6,1378.7,1171.8,1237
45000,South Carolina,28,"        Apparel, leather, and allied product manufacturing",64.7,77,90.1,124.3,148.9,168.5,103.2,102.9,95.1,118.4,154.2,155.6
45000,South Carolina,29,        Paper manufacturing,2420.4,2337.4,2422.5,2960.5,3004.7,2941.7,2314.2,2136.6,2185.8,2364.4,2279.9,2268.4
45000,South Carolina,30,        Printing and related support activities,262,294.9,355.3,327,338.8,355.4,359.8,386.7,426.7,440.8,417.9,438.9
45000,South Carolina,31,        Petroleum and coal products manufacturing,115.8,76.5,72,104.9,173.6,276.3,354.5,419.8,329.7,420.7,483.1,518.5
45000,South Carolina,32,        Chemical manufacturing,4459.4,4012.3,3610.6,3222.5,3527.6,3933.8,3840.8,3775.9,4026.7,3961.3,3658.5,3667.2
45000,South Carolina,33,        Plastics and rubber products manufacturing,2470.9,2806.2,2069.1,2037.4,2074.9,2602.5,2433.8,3075.7,3470.5,3499,3176.7,3214.9
46000,South Dakota,2,  Private industries,35340.3,38058.4,39057.3,39601.2,40235.1,41047,41322.8,40821.9,41200.4,41471.7,42224.9,44441.8
46000,South Dakota,12,    Manufacturing,3431.5,3932.2,3844.1,3886.5,3993.6,4010.3,4177.9,4200.6,4112,3794,3904.3,4246.2
46000,South Dakota,14,        Wood product manufacturing,103.7,126.6,143.8,139,138,144.4,144,138.8,128,155.8,201,187.3
46000,South Dakota,15,        Nonmetallic mineral product manufacturing,101.6,123,198,192.4,223.8,219.6,237,167.7,163.9,126.5,153.6,156.7
46000,South Dakota,16,        Primary metal manufacturing,28.7,34,49.3,53.5,53.4,64.7,65.4,50.5,54.7,72.4,99.8,93.2
46000,South Dakota,17,        Fabricated metal product manufacturing,290.5,296.6,370,367.1,342.4,317.9,307.5,258.6,279.5,240.7,224,253.3
46000,South Dakota,18,        Machinery manufacturing,573.5,778.8,709.7,799.7,649.5,673.3,609,619.5,662.8,661.2,563.4,625.5
46000,South Dakota,19,        Computer and electronic product manufacturing,114.8,135.8,160.1,170.1,183.1,160.2,176.4,205.2,211.8,209.2,183.1,207
46000,South Dakota,20,"        Electrical equipment, appliance, and component manufacturing",56,50.5,52.3,65.2,54.8,65.7,60.9,75.3,82.3,85.3,113.2,102.7
46000,South Dakota,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",123.2,225.2,190.1,168.6,189.2,195.1,194.7,210.7,263.2,264.8,243.4,325.4
46000,South Dakota,22,        Other transportation equipment manufacturing,20.5,15.9,15.7,16,20,20.8,21.1,18.7,21.6,21.7,22.7,24
46000,South Dakota,23,        Furniture and related product manufacturing,95.7,98.3,92.9,126.2,120.5,135.4,139.2,139.7,156.7,122.4,135.4,157.7
46000,South Dakota,24,        Miscellaneous manufacturing,769,817.2,808.7,838.5,832.8,841.6,940.7,832.7,719.3,669.6,724,796.8
46000,South Dakota,26,        Food and beverage and tobacco product manufacturing,545.7,576.1,568.6,377.3,467.9,632.8,680,835.4,785.9,669,738.3,789.2
46000,South Dakota,27,        Textile mills and textile product mills,24.4,17.9,20,21.4,23.3,24.8,28.9,34.7,35,36.1,39.2,54.5
46000,South Dakota,28,"        Apparel, leather, and allied product manufacturing",18.7,26.4,30.8,15.9,9.4,4.1,1.9,1.9,2.3,2.1,2.1,1.9
46000,South Dakota,29,        Paper manufacturing,57.4,53,55.9,60.4,64.4,62.9,60.3,60.6,48.9,51.3,69.4,68.3
46000,South Dakota,30,        Printing and related support activities,78.3,81.4,87.4,89.7,83.2,97.6,95.7,92.2,90.3,110.3,105.7,117.2
46000,South Dakota,31,        Petroleum and coal products manufacturing,9.2,9.6,14.1,9.7,17.6,18.4,17.1,3.4,4.3,5.6,5.7,3.6
46000,South Dakota,32,        Chemical manufacturing,336.6,374.6,174.9,267,408.5,216.8,280.8,298.8,237.5,210.5,233,251.7
46000,South Dakota,33,        Plastics and rubber products manufacturing,89.3,95.5,101.7,108.4,114.7,115.5,123.9,157.1,167.2,80,41.1,45.4
47000,Tennessee,2,  Private industries,235787.4,243253.2,251816.5,255597.1,259853.4,270415.9,275884.6,284457.3,289131.1,297503.1,290346.7,319332.8
47000,Tennessee,12,    Manufacturing,39587.3,41323.5,43617.8,45548.1,45501.8,46712.5,48078.1,51908.9,49973.6,50932.6,49628.1,55599.4
47000,Tennessee,14,        Wood product manufacturing,658.1,722.1,731.2,662.8,639.7,748,766.7,804.4,686.9,800.6,827.1,879.8
47000,Tennessee,15,        Nonmetallic mineral product manufacturing,985.3,1096.4,1138.1,1064.6,1090.9,1233.9,1303.6,1439.9,1569.1,1580.2,1611.7,1663.8
47000,Tennessee,16,        Primary metal manufacturing,1184.9,1424.8,1651.3,1747.8,1823.2,1991.9,2160.6,1731.7,1835,2333.7,2640.9,2487.7
47000,Tennessee,17,        Fabricated metal product manufacturing,3638.3,3507.3,3596,3331,3382.3,3351.4,3514.5,3740.3,3854,3799.1,3558.2,4136.2
47000,Tennessee,18,        Machinery manufacturing,2682.9,2927.1,2685.5,3199.2,2827.2,2853.4,2829.1,2787.9,2632,2806.1,2686.7,3139
47000,Tennessee,19,        Computer and electronic product manufacturing,672.2,645.5,812.7,779.6,710.5,836.2,806.8,880.9,869.5,1221.7,1183.9,1300.9
47000,Tennessee,20,"        Electrical equipment, appliance, and component manufacturing",2601.1,2769.4,3614.6,3683.3,3488.4,4332.3,3812.8,3905,3430.4,2936.7,2834.6,3301.6
47000,Tennessee,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4244.5,5863.8,6730.4,7351.8,8344.8,7743.5,9024.3,10075.7,9532.7,8749.4,7831.5,10298.1
47000,Tennessee,22,        Other transportation equipment manufacturing,545.8,598.7,511.9,420.8,501.9,457.1,522.5,634.4,616.6,611.9,518.8,679.3
47000,Tennessee,23,        Furniture and related product manufacturing,412,393.2,409.9,450,488,542.3,515.6,559.1,523.7,531.4,575.4,619.3
47000,Tennessee,24,        Miscellaneous manufacturing,2333,2352.7,2306,2265.1,2121.8,2654.7,2537.2,2589.5,2468.3,2988.4,2927.1,2994.6
47000,Tennessee,26,        Food and beverage and tobacco product manufacturing,7103.6,6801.7,6710.8,6707.6,6641.5,6910.1,7156.5,9015.5,9188.2,10050.8,10407.1,11445.5
47000,Tennessee,27,        Textile mills and textile product mills,394.8,324.8,355.4,498.1,492.6,479.6,525.8,491.3,432.4,421.5,404.8,432.9
47000,Tennessee,28,"        Apparel, leather, and allied product manufacturing",237.3,208,202.4,312.7,164.9,168.9,151.3,145.2,160.8,224.1,182.1,215.4
